1425322581045,259,Get Competitors,200,OK,Thread Group 1-2,text,true,1441,2,2,259
1425322580750,557,Get Competitors,200,OK,Thread Group 1-1,text,true,1441,2,2,554
1425322581347,208,Get Competitors,200,OK,Thread Group 1-3,text,true,1620,3,3,208
1425322581310,252,Add Competitors,200,OK,Thread Group 1-2,text,true,207,3,3,250
1425322581310,254,Add Competitors,200,OK,Thread Group 1-1,text,true,207,2,2,253
1425322581556,203,Add Competitors,200,OK,Thread Group 1-3,text,true,207,2,2,203
1425322581648,190,Get Competitors,200,OK,Thread Group 1-4,text,true,1978,1,1,188
1425322581840,176,Add Competitors,200,OK,Thread Group 1-4,text,true,207,2,2,175
1425322581949,204,Get Competitors,200,OK,Thread Group 1-5,text,true,2157,1,1,200
1425322582154,220,Add Competitors,200,OK,Thread Group 1-5,text,true,207,2,2,219
1425322582250,192,Get Competitors,200,OK,Thread Group 1-6,text,true,2336,1,1,191
1425322582443,217,Add Competitors,200,OK,Thread Group 1-6,text,true,207,2,2,217
1425322582553,185,Get Competitors,200,OK,Thread Group 1-7,text,true,2515,1,1,185
1425322582739,252,Add Competitors,200,OK,Thread Group 1-7,text,true,207,2,2,248
1425322582855,259,Get Competitors,200,OK,Thread Group 1-8,text,true,2694,1,1,258
1425322583156,398,Get Competitors,200,OK,Thread Group 1-9,text,true,2694,3,3,395
1425322583116,540,Add Competitors,200,OK,Thread Group 1-8,text,true,207,3,3,536
1425322583458,502,Get Competitors,200,OK,Thread Group 1-10,text,true,2873,3,3,502
1425322583555,509,Add Competitors,200,OK,Thread Group 1-9,text,true,207,4,4,507
1425322583760,392,Get Competitors,200,OK,Thread Group 1-11,text,true,2873,3,3,389
1425322583961,298,Add Competitors,200,OK,Thread Group 1-10,text,true,207,3,3,285
1425322584153,323,Add Competitors,200,OK,Thread Group 1-11,text,true,207,3,3,323
1425322584061,474,Get Competitors,200,OK,Thread Group 1-12,text,true,3231,2,2,474
1425322584362,419,Get Competitors,200,OK,Thread Group 1-13,text,true,3410,3,3,417
1425322584536,285,Add Competitors,200,OK,Thread Group 1-12,text,true,207,3,3,284
1425322584664,245,Get Competitors,200,OK,Thread Group 1-14,text,true,3589,2,2,242
1425322584782,199,Add Competitors,200,OK,Thread Group 1-13,text,true,207,3,3,198
1425322584910,205,Add Competitors,200,OK,Thread Group 1-14,text,true,207,2,2,204
1425322584966,339,Get Competitors,200,OK,Thread Group 1-15,text,true,3947,2,2,338
1425322585268,263,Get Competitors,200,OK,Thread Group 1-16,text,true,3947,2,2,263
1425322585306,232,Add Competitors,200,OK,Thread Group 1-15,text,true,207,2,2,224
1425322585532,242,Add Competitors,200,OK,Thread Group 1-16,text,true,207,2,2,239
1425322585570,401,Get Competitors,200,OK,Thread Group 1-17,text,true,4126,2,2,401
1425322585872,349,Get Competitors,200,OK,Thread Group 1-18,text,true,4305,3,3,345
1425322585973,355,Add Competitors,200,OK,Thread Group 1-17,text,true,207,3,3,346
1425322586222,371,Add Competitors,200,OK,Thread Group 1-18,text,true,207,3,3,370
1425322586174,484,Get Competitors,200,OK,Thread Group 1-19,text,true,4484,2,2,483
1425322586475,299,Get Competitors,200,OK,Thread Group 1-20,text,true,4663,3,3,298
1425322586659,224,Add Competitors,200,OK,Thread Group 1-19,text,true,207,3,3,224
1425322586777,250,Get Competitors,200,OK,Thread Group 1-21,text,true,4842,2,2,249
1425322586775,355,Add Competitors,200,OK,Thread Group 1-20,text,true,207,3,3,353
1425322587029,263,Add Competitors,200,OK,Thread Group 1-21,text,true,207,2,2,263
1425322587078,268,Get Competitors,200,OK,Thread Group 1-22,text,true,5200,1,1,265
1425322587347,205,Add Competitors,200,OK,Thread Group 1-22,text,true,207,2,2,204
1425322587380,255,Get Competitors,200,OK,Thread Group 1-23,text,true,5379,1,1,253
1425322587636,196,Add Competitors,200,OK,Thread Group 1-23,text,true,207,2,2,195
1425322587681,250,Get Competitors,200,OK,Thread Group 1-24,text,true,5558,1,1,228
1425322587932,290,Add Competitors,200,OK,Thread Group 1-24,text,true,207,2,2,290
1425322587982,307,Get Competitors,200,OK,Thread Group 1-25,text,true,5737,2,2,303
1425322588283,292,Get Competitors,200,OK,Thread Group 1-26,text,true,5737,2,2,291
1425322588290,335,Add Competitors,200,OK,Thread Group 1-25,text,true,207,3,3,332
1425322588576,236,Add Competitors,200,OK,Thread Group 1-26,text,true,207,2,2,235
1425322588585,262,Get Competitors,200,OK,Thread Group 1-27,text,true,5916,1,1,262
1425322588848,324,Add Competitors,200,OK,Thread Group 1-27,text,true,207,2,2,239
1425322588887,290,Get Competitors,200,OK,Thread Group 1-28,text,true,6274,1,1,288
1425322589189,268,Get Competitors,200,OK,Thread Group 1-29,text,true,6274,2,2,267
1425322589247,238,Add Competitors,200,OK,Thread Group 1-28,text,true,207,3,3,236
1425322589458,188,Add Competitors,200,OK,Thread Group 1-29,text,true,207,2,2,188
1425322589490,207,Get Competitors,200,OK,Thread Group 1-30,text,true,6632,1,1,204
1425322589698,297,Add Competitors,200,OK,Thread Group 1-30,text,true,207,2,2,295
1425322589791,271,Get Competitors,200,OK,Thread Group 1-31,text,true,6811,1,1,266
1425322590064,198,Add Competitors,200,OK,Thread Group 1-31,text,true,207,2,2,196
1425322590092,213,Get Competitors,200,OK,Thread Group 1-32,text,true,6990,1,1,207
1425322590306,221,Add Competitors,200,OK,Thread Group 1-32,text,true,207,2,2,213
1425322590393,206,Get Competitors,200,OK,Thread Group 1-33,text,true,7169,1,1,205
1425322590600,237,Add Competitors,200,OK,Thread Group 1-33,text,true,207,2,2,201
1425322590694,229,Get Competitors,200,OK,Thread Group 1-34,text,true,7348,1,1,227
1425322590924,192,Add Competitors,200,OK,Thread Group 1-34,text,true,207,2,2,191
1425322590995,227,Get Competitors,200,OK,Thread Group 1-35,text,true,7527,1,1,227
1425322591223,206,Add Competitors,200,OK,Thread Group 1-35,text,true,207,2,2,205
